CustomerID,Recency,Frequency,Monetary,LastPurchaseDate,R_Score,F_Score,M_Score,RFM_Score,Segment
16096,264,1,320.62,2011-03-20 13:38:00,1,1,2,112,Lost Customers
16097,240,1,185.04999999999998,2011-04-13 13:47:00,1,1,1,111,Lost Customers
16098,88,7,2005.63,2011-09-13 09:59:00,2,5,4,254,At Risk
16099,50,3,731.9,2011-10-20 13:13:00,3,3,3,333,Other
16101,71,1,1290.7,2011-09-30 10:18:00,3,1,4,314,Other
16102,42,3,1842.14,2011-10-28 13:19:00,3,3,4,334,Other
16103,7,6,1429.64,2011-12-02 14:16:00,5,4,4,544,Champions
16104,62,1,298.21,2011-10-09 10:23:00,3,1,2,312,Other
16105,249,1,336.96,2011-04-05 10:13:00,1,1,2,112,Lost Customers
16106,66,1,108.38,2011-10-05 10:37:00,3,1,1,311,Other
16107,18,7,3204.1600000000003,2011-11-22 09:40:00,4,5,5,455,Champions
16108,85,1,842.5,2011-09-16 11:48:00,2,1,3,213,Lost Customers
16109,219,2,611.88,2011-05-05 09:17:00,1,2,3,123,Lost Customers
16110,45,3,1320.95,2011-10-25 14:35:00,3,3,4,334,Other
16112,143,4,195.74,2011-07-19 14:28:00,2,4,1,241,At Risk
16113,183,1,161.38,2011-06-09 16:16:00,1,1,1,111,Lost Customers
16114,171,1,135.75000000000003,2011-06-22 10:13:00,2,1,1,211,Lost Customers
16115,10,8,1660.8799999999999,2011-11-30 11:32:00,5,5,4,554,Champions
16116,212,1,612.78,2011-05-12 12:01:00,1,1,3,113,Lost Customers
16117,190,1,232.21,2011-06-03 11:42:00,1,1,1,111,Lost Customers
16119,8,2,423.36,2011-12-01 15:11:00,5,2,2,522,Potential Loyalists
16120,59,4,1309.14,2011-10-11 14:22:00,3,4,4,344,Loyal Customers
16121,57,2,854.66,2011-10-13 12:59:00,3,2,3,323,Other
16122,73,4,684.42,2011-09-27 15:34:00,2,4,3,243,At Risk
16123,52,1,307.78000000000003,2011-10-19 09:18:00,3,1,2,312,Other
16124,317,1,249.0,2011-01-26 14:45:00,1,1,1,111,Lost Customers
16125,367,1,289.35,2010-12-07 15:48:00,1,1,2,112,Lost Customers
16126,29,4,6287.77,2011-11-10 16:03:00,4,4,5,445,Champions
16127,39,1,656.25,2011-10-31 13:58:00,3,1,3,313,Other
16128,18,5,1880.22,2011-11-22 11:14:00,4,4,4,444,Champions
16131,52,6,3506.54,2011-10-19 11:53:00,3,4,5,345,Loyal Customers
16133,4,33,14589.04,2011-12-06 11:24:00,5,5,5,555,Champions
16134,22,2,618.09,2011-11-18 10:05:00,4,2,3,423,Potential Loyalists
16135,263,1,517.55,2011-03-22 12:30:00,1,1,3,113,Lost Customers
16136,60,3,709.38,2011-10-11 09:10:00,3,3,3,333,Other
16139,19,3,635.4100000000001,2011-11-21 08:37:00,4,3,3,433,Potential Loyalists
16140,66,2,725.1800000000001,2011-10-05 12:15:00,3,2,3,323,Other
16141,88,1,620.4,2011-09-12 13:11:00,2,1,3,213,Lost Customers
16142,250,1,535.34,2011-04-04 10:16:00,1,1,3,113,Lost Customers
16143,3,6,2424.94,2011-12-06 14:13:00,5,4,5,545,Champions
16144,247,1,175.2,2011-04-07 10:09:00,1,1,1,111,Lost Customers
16145,9,11,3799.4900000000002,2011-12-01 10:33:00,5,5,5,555,Champions
16146,157,3,734.13,2011-07-05 14:20:00,2,3,3,233,At Risk
16147,134,1,375.0,2011-07-29 09:57:00,2,1,2,212,Lost Customers
16148,296,1,76.32000000000001,2011-02-16 14:01:00,1,1,1,111,Lost Customers
16149,5,2,280.52,2011-12-05 11:29:00,5,2,2,522,Potential Loyalists
16150,43,5,2053.02,2011-10-28 12:39:00,3,4,4,344,Loyal Customers
16152,269,1,1829.04,2011-03-16 09:47:00,1,1,4,114,At Risk
16153,50,5,1824.23,2011-10-21 10:50:00,3,4,4,344,Loyal Customers
16156,9,9,3092.04,2011-12-01 12:42:00,5,5,5,555,Champions
16157,16,3,656.69,2011-11-24 11:41:00,4,3,3,433,Potential Loyalists
16159,282,1,348.2,2011-03-03 12:27:00,1,1,2,112,Lost Customers
16160,65,2,1025.44,2011-10-05 14:19:00,3,2,4,324,Other
16161,2,19,5533.67,2011-12-08 12:10:00,5,5,5,555,Champions
16162,252,1,37.4,2011-04-01 15:03:00,1,1,1,111,Lost Customers
16163,232,2,856.6,2011-04-21 15:15:00,1,2,3,123,Lost Customers
16164,17,3,822.48,2011-11-22 15:04:00,4,3,3,433,Potential Loyalists
16168,11,27,3787.6,2011-11-29 12:45:00,5,5,5,555,Champions
16169,8,4,1822.97,2011-12-01 15:28:00,5,4,4,544,Champions
16170,51,6,1885.05,2011-10-20 08:21:00,3,4,4,344,Loyal Customers
16171,59,1,73.19999999999999,2011-10-11 14:51:00,3,1,1,311,Other
16172,95,5,1140.21,2011-09-05 13:22:00,2,4,4,244,At Risk
16173,16,6,1418.32,2011-11-24 10:53:00,4,4,4,444,Champions
16174,126,3,1009.55,2011-08-05 13:26:00,2,3,4,234,At Risk
16175,94,4,1037.5900000000001,2011-09-06 14:32:00,2,4,4,244,At Risk
16177,50,1,331.95,2011-10-20 12:57:00,3,1,2,312,Other
16178,138,1,197.9,2011-07-24 16:05:00,2,1,1,211,Lost Customers
16179,61,1,215.83,2011-10-10 09:41:00,3,1,1,311,Other
16180,100,8,10254.18,2011-08-31 16:28:00,2,5,5,255,At Risk
16181,73,1,305.54,2011-09-27 13:38:00,2,1,2,212,Lost Customers
16182,72,4,6617.65,2011-09-28 13:23:00,2,4,5,245,At Risk
16183,67,1,338.71000000000004,2011-10-03 14:59:00,3,1,2,312,Other
16184,64,6,1158.79,2011-10-06 17:43:00,3,4,4,344,Loyal Customers
16185,17,2,529.41,2011-11-23 09:41:00,4,2,3,423,Potential Loyalists
16186,23,12,4006.94,2011-11-17 12:43:00,4,5,5,455,Champions
16187,32,15,6911.4400000000005,2011-11-08 09:50:00,4,5,5,455,Champions
16188,45,4,981.86,2011-10-26 12:19:00,3,4,4,344,Loyal Customers
16189,16,2,215.48,2011-11-24 11:47:00,4,2,1,421,Potential Loyalists
16190,40,1,215.08,2011-10-30 15:59:00,3,1,1,311,Other
16191,3,13,5180.52,2011-12-07 11:26:00,5,5,5,555,Champions
16193,237,1,314.45,2011-04-17 11:45:00,1,1,2,112,Lost Customers
16198,75,1,400.68100000000004,2011-09-25 14:58:00,2,1,2,212,Lost Customers
16200,4,2,1068.8700000000001,2011-12-05 14:40:00,5,2,4,524,Potential Loyalists
16201,3,4,1863.47,2011-12-06 16:02:00,5,4,4,544,Champions
16202,361,1,365.27,2010-12-14 10:43:00,1,1,2,112,Lost Customers
16203,59,4,592.9,2011-10-12 12:31:00,3,4,3,343,Loyal Customers
16204,23,1,384.18,2011-11-16 13:40:00,4,1,2,412,New Customers
16205,31,4,757.63,2011-11-09 09:32:00,4,4,3,443,Loyal Customers
16206,55,4,537.0600000000001,2011-10-16 10:41:00,3,4,3,343,Loyal Customers
16207,25,1,394.38,2011-11-14 13:51:00,4,1,2,412,New Customers
16208,45,2,664.26,2011-10-26 11:36:00,3,2,3,323,Other
16209,89,5,2262.62,2011-09-12 11:58:00,2,4,5,245,At Risk
16210,2,18,21086.3,2011-12-08 12:36:00,5,5,5,555,Champions
16211,89,1,547.02,2011-09-12 12:11:00,2,1,3,213,Lost Customers
16212,19,2,690.34,2011-11-20 13:00:00,4,2,3,423,Potential Loyalists
16213,79,1,159.0,2011-09-22 10:03:00,2,1,1,211,Lost Customers
16214,171,3,1062.75,2011-06-22 11:30:00,2,3,4,234,At Risk
16215,81,1,242.35,2011-09-20 10:18:00,2,1,1,211,Lost Customers
16216,267,1,914.9300000000001,2011-03-17 15:34:00,1,1,3,113,Lost Customers
16217,235,2,304.25,2011-04-18 13:31:00,1,2,2,122,Lost Customers
16218,30,7,3084.68,2011-11-10 09:59:00,4,5,5,455,Champions
16221,37,3,860.86,2011-11-03 11:43:00,3,3,3,333,Other
16222,318,1,773.55,2011-01-25 13:38:00,1,1,3,113,Lost Customers
16224,57,4,1295.3,2011-10-13 17:51:00,3,4,4,344,Loyal Customers
16225,45,5,1096.32,2011-10-26 08:30:00,3,4,4,344,Loyal Customers
16226,203,3,255.12,2011-05-20 14:41:00,1,3,2,132,At Risk
16227,225,1,314.22,2011-04-28 13:33:00,1,1,2,112,Lost Customers
16229,87,2,1010.6,2011-09-13 17:16:00,2,2,4,224,At Risk
16230,190,2,542.03,2011-06-03 10:06:00,1,2,3,123,Lost Customers
16232,44,4,990.88,2011-10-27 12:16:00,3,4,4,344,Loyal Customers
16233,71,3,536.6800000000001,2011-09-29 17:27:00,3,3,3,333,Other
16235,41,5,867.3100000000001,2011-10-30 10:56:00,3,4,3,343,Loyal Customers
16236,78,1,432.2,2011-09-22 14:10:00,2,1,2,212,Lost Customers
16239,57,2,414.2,2011-10-14 08:29:00,3,2,2,322,Other
16240,24,2,3718.8,2011-11-15 14:30:00,4,2,5,425,Potential Loyalists
16241,10,13,2590.31,2011-11-30 11:08:00,5,5,5,555,Champions
16242,8,7,3579.86,2011-12-01 15:12:00,5,5,5,555,Champions
16243,34,2,409.1,2011-11-06 12:32:00,3,2,2,322,Other
16244,212,2,1522.75,2011-05-12 10:18:00,1,2,4,124,At Risk
16245,24,3,1413.66,2011-11-16 10:14:00,4,3,4,434,Potential Loyalists
16247,170,1,114.56,2011-06-22 14:23:00,2,1,1,211,Lost Customers
16248,62,1,152.94,2011-10-09 11:32:00,3,1,1,311,Other
16249,53,5,1800.07,2011-10-18 10:07:00,3,4,4,344,Loyal Customers
16250,261,2,389.44,2011-03-23 15:07:00,1,2,2,122,Lost Customers
16253,67,2,3683.86,2011-10-04 09:09:00,3,2,5,325,Other
16255,17,8,2619.91,2011-11-23 12:40:00,4,5,5,455,Champions
16256,267,1,752.4300000000001,2011-03-18 12:18:00,1,1,3,113,Lost Customers
16257,177,1,46.95,2011-06-16 10:11:00,2,1,1,211,Lost Customers
16258,45,5,5203.51,2011-10-25 13:30:00,3,4,5,345,Loyal Customers
16260,51,1,1035.45,2011-10-20 09:40:00,3,1,4,314,Other
16261,17,4,728.54,2011-11-22 17:23:00,4,4,3,443,Loyal Customers
16265,9,9,5447.0,2011-11-30 16:41:00,5,5,5,555,Champions
16266,74,7,861.89,2011-09-27 12:08:00,2,5,3,253,At Risk
16268,71,2,667.65,2011-09-29 18:30:00,3,2,3,323,Other
16270,353,1,1141.24,2010-12-21 14:26:00,1,1,4,114,At Risk
16271,3,5,1404.64,2011-12-07 12:45:00,5,4,4,544,Champions
16272,117,1,411.7,2011-08-15 10:54:00,2,1,2,212,Lost Customers
16274,373,1,351.75,2010-12-01 15:35:00,1,1,2,112,Lost Customers
16275,197,1,559.87,2011-05-27 12:41:00,1,1,3,113,Lost Customers
16276,177,1,810.6,2011-06-16 09:34:00,2,1,3,213,Lost Customers
16278,100,1,566.38,2011-08-31 17:12:00,2,1,3,213,Lost Customers
16279,21,3,1502.78,2011-11-18 15:00:00,4,3,4,434,Potential Loyalists
16281,72,1,2062.06,2011-09-28 14:57:00,2,1,5,215,At Risk
16282,340,1,168.3,2011-01-04 11:42:00,1,1,1,111,Lost Customers
16283,6,5,1570.81,2011-12-04 12:08:00,5,4,4,544,Champions
16284,31,2,812.68,2011-11-08 16:12:00,4,2,3,423,Potential Loyalists
16287,170,1,142.5,2011-06-23 09:08:00,2,1,1,211,Lost Customers
16292,122,1,302.25,2011-08-10 12:24:00,2,1,2,212,Lost Customers
16293,22,10,2248.9900000000002,2011-11-18 09:58:00,4,5,5,455,Champions
16295,10,4,1328.55,2011-11-30 08:17:00,5,4,4,544,Champions
16297,269,1,301.9,2011-03-16 08:29:00,1,1,2,112,Lost Customers
16298,23,3,598.2,2011-11-17 11:59:00,4,3,3,433,Potential Loyalists
16302,127,1,233.22,2011-08-05 09:44:00,2,1,1,211,Lost Customers
16303,26,3,5360.63,2011-11-14 10:49:00,4,3,5,435,Potential Loyalists
16305,139,1,361.22,2011-07-24 12:18:00,2,1,2,212,Lost Customers
16306,214,6,632.27,2011-05-10 12:12:00,1,4,3,143,At Risk
16308,38,4,2560.0,2011-11-02 11:24:00,3,4,5,345,Loyal Customers
16309,106,2,706.57,2011-08-25 15:35:00,2,2,3,223,Lost Customers
16311,18,2,616.26,2011-11-22 08:54:00,4,2,3,423,Potential Loyalists
16313,3,2,274.15000000000003,2011-12-06 13:02:00,5,2,2,522,Potential Loyalists
16315,331,1,226.37,2011-01-13 11:57:00,1,1,1,111,Lost Customers
16316,64,8,2938.91,2011-10-06 13:48:00,3,5,5,355,Loyal Customers
16317,120,3,1341.65,2011-08-12 12:46:00,2,3,4,234,At Risk
16318,35,1,328.15000000000003,2011-11-04 13:05:00,3,1,2,312,Other
16319,218,1,404.40000000000003,2011-05-06 11:27:00,1,1,2,112,Lost Customers
16320,172,2,1038.46,2011-06-20 15:25:00,2,2,4,224,At Risk
16321,72,5,373.65000000000003,2011-09-28 14:55:00,2,4,2,242,At Risk
16322,1,2,326.75,2011-12-08 15:41:00,5,2,2,522,Potential Loyalists
16323,196,1,207.50000000000003,2011-05-27 14:48:00,1,1,1,111,Lost Customers
16324,128,3,408.59000000000003,2011-08-03 12:58:00,2,3,2,232,At Risk
16325,47,3,594.24,2011-10-24 08:48:00,3,3,3,333,Other
16326,6,14,3039.2200000000003,2011-12-04 10:11:00,5,5,5,555,Champions
16327,14,6,3820.27,2011-11-25 13:23:00,4,4,5,445,Champions
16330,18,3,251.91,2011-11-22 12:24:00,4,3,2,432,Potential Loyalists
16332,28,7,1582.8,2011-11-11 14:22:00,4,5,4,454,Champions
16333,8,22,26626.8,2011-12-02 12:19:00,5,5,5,555,Champions
16337,37,1,151.05,2011-11-03 10:03:00,3,1,1,311,Other
16338,157,1,214.8,2011-07-05 13:56:00,2,1,1,211,Lost Customers
16339,284,1,94.05,2011-02-28 13:41:00,1,1,1,111,Lost Customers
16340,107,1,534.31,2011-08-24 14:53:00,2,1,3,213,Lost Customers
16341,25,4,1971.8700000000001,2011-11-15 09:12:00,4,4,4,444,Champions
16342,75,4,322.41,2011-09-25 14:36:00,2,4,2,242,At Risk
16343,16,2,328.58,2011-11-23 17:45:00,4,2,2,422,Potential Loyalists
16344,158,1,101.10000000000001,2011-07-04 15:50:00,2,1,1,211,Lost Customers
16345,44,1,565.46,2011-10-26 16:03:00,3,1,3,313,Other
16347,11,2,847.45,2011-11-28 13:14:00,5,2,3,523,Potential Loyalists
16348,32,7,1415.65,2011-11-07 15:44:00,4,5,4,454,Champions
16349,291,1,53.5,2011-02-22 12:40:00,1,1,1,111,Lost Customers
16350,21,4,1116.47,2011-11-18 15:53:00,4,4,4,444,Champions
16351,333,1,153.9,2011-01-11 10:26:00,1,1,1,111,Lost Customers
16352,18,2,494.44,2011-11-22 10:32:00,4,2,3,423,Potential Loyalists
16353,4,23,6675.71,2011-12-06 12:23:00,5,5,5,555,Champions
16354,63,2,395.8,2011-10-07 14:28:00,3,2,2,322,Other
16356,198,3,211.77,2011-05-26 11:51:00,1,3,1,131,At Risk
16357,33,3,658.88,2011-11-06 16:04:00,3,3,3,333,Other
16358,1,4,2027.5,2011-12-08 15:09:00,5,4,4,544,Champions
16359,7,9,1750.92,2011-12-02 17:04:00,5,5,4,554,Champions
16360,5,6,3450.41,2011-12-05 12:16:00,5,4,5,545,Champions
16361,10,4,891.21,2011-11-30 12:32:00,5,4,3,543,Loyal Customers
16362,32,5,709.99,2011-11-07 13:01:00,4,4,3,443,Loyal Customers
16363,53,1,109.36000000000001,2011-10-17 14:14:00,3,1,1,311,Other
16364,12,2,705.79,2011-11-28 11:27:00,5,2,3,523,Potential Loyalists
16365,18,9,1540.42,2011-11-22 11:24:00,4,5,4,454,Champions
16366,19,1,327.3,2011-11-21 08:19:00,4,1,2,412,New Customers
16367,37,2,800.67,2011-11-02 13:13:00,3,2,3,323,Other
16368,2,2,479.91,2011-12-07 13:12:00,5,2,2,522,Potential Loyalists
16369,18,3,1545.41,2011-11-21 16:25:00,4,3,4,434,Potential Loyalists
16370,82,4,1301.91,2011-09-18 15:55:00,2,4,4,244,At Risk
16372,33,2,355.73,2011-11-06 13:08:00,3,2,2,322,Other
16374,66,2,466.73,2011-10-04 15:21:00,3,2,2,322,Other
16376,9,2,974.96,2011-12-01 11:38:00,5,2,4,524,Potential Loyalists
16377,267,1,676.2,2011-03-17 15:41:00,1,1,3,113,Lost Customers
16378,247,3,362.95,2011-04-06 15:07:00,1,3,2,132,At Risk
16379,4,4,2157.4,2011-12-05 15:38:00,5,4,5,545,Champions
16380,61,1,1743.1499999999999,2011-10-09 15:40:00,3,1,4,314,Other
16383,75,2,643.76,2011-09-26 12:45:00,2,2,3,223,Lost Customers
16384,90,2,584.5,2011-09-11 11:19:00,2,2,3,223,Lost Customers
16385,60,3,554.86,2011-10-10 13:12:00,3,3,3,333,Other
16386,29,2,302.57,2011-11-11 12:28:00,4,2,2,422,Potential Loyalists
16387,323,1,94.36,2011-01-21 11:34:00,1,1,1,111,Lost Customers
16389,53,4,1382.0700000000002,2011-10-17 14:41:00,3,4,4,344,Loyal Customers
16392,270,1,217.89000000000001,2011-03-15 12:11:00,1,1,1,111,Lost Customers
16393,2,13,3040.96,2011-12-07 12:51:00,5,5,5,555,Champions
16394,57,5,1555.34,2011-10-14 09:48:00,3,4,4,344,Loyal Customers
16395,61,5,1482.06,2011-10-10 12:50:00,3,4,4,344,Loyal Customers
16398,154,2,1705.8,2011-07-08 15:16:00,2,2,4,224,At Risk
16399,19,2,408.02,2011-11-20 16:12:00,4,2,2,422,Potential Loyalists
16400,95,1,303.93,2011-09-06 12:27:00,2,1,2,212,Lost Customers
16401,1,12,4098.32,2011-12-08 18:15:00,5,5,5,555,Champions
16402,265,2,293.45,2011-03-20 12:25:00,1,2,2,122,Lost Customers
16403,312,1,177.5,2011-01-31 13:39:00,1,1,1,111,Lost Customers
16404,70,1,443.05,2011-09-30 14:55:00,3,1,2,312,Other
16405,302,2,167.25,2011-02-10 15:24:00,1,2,1,121,Lost Customers
16406,19,1,154.35,2011-11-21 11:57:00,4,1,1,411,New Customers
16407,13,10,2079.68,2011-11-27 11:05:00,5,5,5,555,Champions
16409,36,5,2022.98,2011-11-03 16:45:00,3,4,4,344,Loyal Customers
16411,19,2,211.7,2011-11-20 13:23:00,4,2,1,421,Potential Loyalists
16412,54,1,135.99,2011-10-17 12:35:00,3,1,1,311,Other
16413,57,1,262.2,2011-10-14 12:08:00,3,1,2,312,Other
16414,22,2,126.25,2011-11-18 09:42:00,4,2,1,421,Potential Loyalists
16415,44,1,200.27,2011-10-26 13:35:00,3,1,1,311,Other
16416,27,3,1051.4,2011-11-13 12:50:00,4,3,4,434,Potential Loyalists
16418,45,3,631.12,2011-10-26 12:39:00,3,3,3,333,Other
16419,113,6,958.71,2011-08-19 12:33:00,2,4,4,244,At Risk
16422,17,51,34684.4,2011-11-22 14:00:00,4,5,5,455,Champions
16423,25,1,346.12,2011-11-15 09:21:00,4,1,2,412,New Customers
16424,191,1,133.56,2011-06-01 13:40:00,1,1,1,111,Lost Customers
16425,302,1,302.7,2011-02-10 14:30:00,1,1,2,112,Lost Customers
16426,2,10,1863.76,2011-12-07 14:01:00,5,5,4,554,Champions
16427,263,2,241.06,2011-03-21 17:10:00,1,2,1,121,Lost Customers
16429,106,1,284.55,2011-08-25 13:54:00,2,1,2,212,Lost Customers
16430,57,1,300.85,2011-10-13 14:47:00,3,1,2,312,Other
16431,213,3,623.28,2011-05-10 14:09:00,1,3,3,133,At Risk
16432,64,1,287.40000000000003,2011-10-06 13:59:00,3,1,2,312,Other
16433,28,1,184.26,2011-11-11 14:09:00,4,1,1,411,New Customers
16434,29,7,1511.8,2011-11-10 14:28:00,4,5,4,454,Champions
16438,6,5,798.35,2011-12-04 10:51:00,5,4,3,543,Loyal Customers
16440,8,5,3640.67,2011-12-02 12:02:00,5,4,5,545,Champions
16441,67,2,381.2,2011-10-03 17:48:00,3,2,2,322,Other
16442,2,3,609.3,2011-12-08 11:43:00,5,3,3,533,Potential Loyalists
16444,46,4,654.67,2011-10-24 13:50:00,3,4,3,343,Loyal Customers
16445,34,1,230.51,2011-11-06 12:32:00,3,1,1,311,Other
16446,1,2,168472.5,2011-12-09 09:15:00,5,2,5,525,Potential Loyalists
16447,136,1,255.91,2011-07-27 12:45:00,2,1,2,212,Lost Customers
16448,198,1,182.99,2011-05-25 16:28:00,1,1,1,111,Lost Customers
16449,198,2,707.69,2011-05-26 10:25:00,1,2,3,123,Lost Customers
16450,150,1,311.92,2011-07-13 11:47:00,2,1,2,212,Lost Customers
16451,88,1,266.97,2011-09-13 09:17:00,2,1,2,212,Lost Customers
16454,45,2,6.9,2011-10-26 11:40:00,3,2,1,321,Other
16455,64,7,1841.18,2011-10-07 12:17:00,3,5,4,354,Loyal Customers
16456,99,5,2158.18,2011-09-01 13:50:00,2,4,5,245,At Risk
16457,218,1,208.36,2011-05-05 13:19:00,1,1,1,111,Lost Customers
16458,3,18,3482.7400000000002,2011-12-07 09:34:00,5,5,5,555,Champions
16460,28,3,811.23,2011-11-11 13:46:00,4,3,3,433,Potential Loyalists
16461,178,1,142.92,2011-06-15 12:07:00,2,1,1,211,Lost Customers
16462,74,3,136.0,2011-09-27 10:24:00,2,3,1,231,At Risk
16463,21,4,1422.4,2011-11-18 14:01:00,4,4,4,444,Champions
16464,20,3,1298.66,2011-11-20 12:11:00,4,3,4,434,Potential Loyalists
16466,34,7,1595.96,2011-11-06 11:35:00,3,5,4,354,Loyal Customers
16468,74,1,74.9,2011-09-26 14:13:00,2,1,1,211,Lost Customers
16469,24,4,625.42,2011-11-16 12:25:00,4,4,3,443,Loyal Customers
16470,52,4,752.77,2011-10-19 12:11:00,3,4,3,343,Loyal Customers
16471,275,1,223.95000000000002,2011-03-10 09:41:00,1,1,1,111,Lost Customers
16473,165,3,316.11,2011-06-28 09:10:00,2,3,2,232,At Risk
16474,7,7,1810.65,2011-12-02 13:02:00,5,5,4,554,Champions
16475,88,4,544.3,2011-09-12 14:37:00,2,4,3,243,At Risk
16477,64,7,2494.46,2011-10-07 09:44:00,3,5,5,355,Loyal Customers
16478,25,3,331.0,2011-11-14 15:51:00,4,3,2,432,Potential Loyalists
16479,10,2,300.83,2011-11-29 13:40:00,5,2,2,522,Potential Loyalists
16480,76,1,769.29,2011-09-25 11:40:00,2,1,3,213,Lost Customers
16482,16,1,220.62,2011-11-24 12:33:00,4,1,1,411,New Customers
16483,192,1,139.35,2011-05-31 13:08:00,1,1,1,111,Lost Customers
16484,174,2,404.3,2011-06-19 12:06:00,2,2,2,222,Lost Customers
16485,77,1,363.65,2011-09-23 15:50:00,2,1,2,212,Lost Customers
16488,33,3,498.8,2011-11-06 13:42:00,3,3,3,333,Other
16491,47,1,731.5,2011-10-24 10:18:00,3,1,3,313,Other
16493,80,4,1351.63,2011-09-21 11:10:00,2,4,4,244,At Risk
16494,297,1,826.53,2011-02-16 12:49:00,1,1,3,113,Lost Customers
16495,3,3,648.26,2011-12-06 13:20:00,5,3,3,533,Potential Loyalists
16496,9,3,1599.52,2011-12-01 10:31:00,5,3,4,534,Potential Loyalists
16497,50,6,2965.69,2011-10-21 10:55:00,3,4,5,345,Loyal Customers
16498,161,2,100.97,2011-07-01 15:07:00,2,2,1,221,Lost Customers
16499,360,2,365.45,2010-12-14 13:31:00,1,2,2,122,Lost Customers
16500,5,6,400.86,2011-12-05 12:04:00,5,4,2,542,Loyal Customers
16503,107,4,1431.93,2011-08-25 11:46:00,2,4,4,244,At Risk
16504,25,1,465.88,2011-11-14 15:18:00,4,1,2,412,New Customers
16505,32,1,777.6,2011-11-08 12:14:00,4,1,3,413,New Customers
16506,20,2,90.30000000000001,2011-11-20 12:17:00,4,2,1,421,Potential Loyalists
16509,297,1,363.70000000000005,2011-02-16 09:25:00,1,1,2,112,Lost Customers
16510,372,1,248.1,2010-12-02 13:39:00,1,1,1,111,Lost Customers
16511,22,3,918.33,2011-11-18 10:41:00,4,3,3,433,Potential Loyalists
16513,5,4,874.59,2011-12-05 10:18:00,5,4,3,543,Loyal Customers
16515,52,5,1624.14,2011-10-18 13:10:00,3,4,4,344,Loyal Customers
16516,30,1,101.69999999999999,2011-11-09 14:59:00,4,1,1,411,New Customers
16517,277,1,162.70000000000002,2011-03-07 13:50:00,1,1,1,111,Lost Customers
16518,61,2,484.32,2011-10-09 15:04:00,3,2,2,322,Other
16519,25,2,215.07999999999998,2011-11-14 15:41:00,4,2,1,421,Potential Loyalists
16520,186,3,1046.57,2011-06-06 13:24:00,1,3,4,134,At Risk
16523,2,21,9418.470000000001,2011-12-08 09:06:00,5,5,5,555,Champions
16525,2,26,13027.45,2011-12-07 15:07:00,5,5,5,555,Champions
16526,172,1,290.36,2011-06-21 12:02:00,2,1,2,212,Lost Customers
16527,81,1,228.06,2011-09-19 16:21:00,2,1,1,211,Lost Customers
16528,4,1,244.41,2011-12-06 12:45:00,5,1,1,511,New Customers
16529,190,1,455.25,2011-06-02 17:23:00,1,1,2,112,Lost Customers
16531,22,7,1244.59,2011-11-17 16:29:00,4,5,4,454,Champions
16532,18,3,6748.8,2011-11-22 11:08:00,4,3,5,435,Potential Loyalists
16533,19,3,1082.81,2011-11-20 13:08:00,4,3,4,434,Potential Loyalists
16535,5,1,593.75,2011-12-04 15:18:00,5,1,3,513,New Customers
16536,110,1,548.12,2011-08-21 15:54:00,2,1,3,213,Lost Customers
16539,3,4,1388.81,2011-12-07 08:41:00,5,4,4,544,Champions
16542,54,1,119.62,2011-10-17 10:47:00,3,1,1,311,Other
16545,165,1,339.3,2011-06-28 10:37:00,2,1,2,212,Lost Customers
16546,291,2,787.15,2011-02-22 11:20:00,1,2,3,123,Lost Customers
16549,10,10,4034.9,2011-11-29 15:06:00,5,5,5,555,Champions
16550,109,5,2298.97,2011-08-23 11:12:00,2,4,5,245,At Risk
16551,96,3,922.12,2011-09-05 09:38:00,2,3,3,233,At Risk
16552,243,2,379.73,2011-04-11 10:04:00,1,2,2,122,Lost Customers
16553,163,12,5719.82,2011-06-29 15:42:00,2,5,5,255,At Risk
16554,42,3,837.1,2011-10-28 14:51:00,3,3,3,333,Other
16555,35,2,285.89,2011-11-04 14:31:00,3,2,2,322,Other
16556,67,7,3313.79,2011-10-04 11:36:00,3,5,5,355,Loyal Customers
16557,24,2,281.85,2011-11-15 14:04:00,4,2,2,422,Potential Loyalists
16558,1,20,8338.49,2011-12-09 10:20:00,5,5,5,555,Champions
16560,27,2,841.41,2011-11-13 10:35:00,4,2,3,423,Potential Loyalists
16561,6,2,511.12,2011-12-04 11:50:00,5,2,3,523,Potential Loyalists
16563,54,1,1077.74,2011-10-17 11:51:00,3,1,4,314,Other
16565,364,1,173.7,2010-12-10 15:21:00,1,1,1,111,Lost Customers
16566,15,5,614.66,2011-11-24 16:34:00,4,4,3,443,Loyal Customers
16567,194,2,865.6,2011-05-29 13:57:00,1,2,3,123,Lost Customers
16569,3,1,124.2,2011-12-06 15:32:00,5,1,1,511,New Customers
16570,15,10,3738.4,2011-11-24 17:02:00,4,5,5,455,Champions
16571,27,3,1421.69,2011-11-13 11:46:00,4,3,4,434,Potential Loyalists
16572,127,3,1009.6,2011-08-04 16:34:00,2,3,4,234,At Risk
16573,85,2,663.61,2011-09-16 09:13:00,2,2,3,223,Lost Customers
16574,71,1,451.44,2011-09-29 13:39:00,3,1,2,312,Other
16581,183,1,105.84,2011-06-10 10:05:00,1,1,1,111,Lost Customers
16582,113,1,313.62,2011-08-18 17:02:00,2,1,2,212,Lost Customers
16583,374,1,233.45,2010-12-01 12:03:00,1,1,1,111,Lost Customers
16584,80,2,936.08,2011-09-20 13:45:00,2,2,4,224,At Risk
